id,image_url,pin_url_guess,genre,tops_category,tops_color,bottoms_category,bottoms_color,coordinate_review,tops_categorize,bottoms_categorize
26,https://i.pinimg.com/736x/c5/7d/f0/c57df08815104024560e0e1fd6a5365b.jpg,https://jp.pinterest.com/pin/8303580558793823/,casual,denim_jacket,white,denim_shorts,blue,オーバーサイズのクリーム色ジャケットとワイドなデニムパンツで、リラックス感とボリューム感を両立したカジュアルコーデ。青いスカーフがアクセントになり全体を引き締める。,ジャケット 無地 オーバーサイズ クリーム,デニムパンツ 無地 ワイド ブルー
27,https://i.pinimg.com/736x/4f/05/55/4f05554451afaca94e531636924c8c17.jpg,https://jp.pinterest.com/pin/7951736837802703/,casual,shirt,black,denim_shorts,brown,全体はゆったりシルエットを軸にしたカジュアルストリート。ボリュームパンツと柄物トップスを組み合わせ、帽子や小物で遊び心を添えたリラックス感のある印象。,ポロシャツ ストライプ ワイド ベージュ系,デニムパンツ 無地 ワイド ブルー系デニム
28,https://i.pinimg.com/736x/5b/0a/20/5b0a20c4a9ed7754a9478a4d9c4467e7.jpg,https://jp.pinterest.com/pin/231724343322338621/,casual,crop_top,brown,shorts,black,オーバーサイズのベージュTと黒長袖の重ね着でストリート感を演出。黒ショーツと白ソックス・スニーカーでカジュアルに仕上げ、アクセで遊び心をプラス。,Tシャツ プリント ワイド ベージュ,ショートパンツ 無地 ワイド ブラック
29,https://i.pinimg.com/736x/e2/9a/69/e29a697fb4bddd7d772374d37b3f7845.jpg,https://jp.pinterest.com/pin/24769866696044243/,office_casual,bomber_jacket,black,pants,blue,落ち着いた色味のボリュームパンツを主役に、縦ストライプシャツと黒アウターで縦長シルエットを強調した大人のビジネスカジュアル風コーデ。,シャツ 縦ストライプ タイト サックスブルー,パンツ 無地 ワイド ネイビー
30,https://i.pinimg.com/736x/50/3d/4a/503d4ad0c5d780cec306d93f3943cbd6.jpg,https://jp.pinterest.com/pin/1119918632347958387/,casual,button_up_shirt,black,pants,white,落ち着いたブラウンのオーバーサイズシャツとオフホワイトのワイドパンツの組み合わせは、リラックス感と清潔感を両立したモダンなカジュアル。スニーカーを合わせてスポーティさも演出。,オーバーサイズシャツ 無地 ワイド ブラウン,パンツ 無地 ワイド オフホワイト
31,https://i.pinimg.com/736x/26/bd/c7/26bdc73e92438b872aa3fde217b5db48.jpg,https://jp.pinterest.com/pin/26740191531913061/,casual,t_shirt,gray,trousers,black,白Tシャツと黒のワイドパンツを軸にしたモノトーンの大人カジュアル。シンプルながらバッグの斜め掛けとタトゥーで個性を引き立て、洗練された雰囲気を演出します。,トップスのカテゴリ Tシャツ 無地 ワイド ホワイト,ボトムスのカテゴリ パンツ 無地 ワイド ブラック
32,https://i.pinimg.com/736x/2e/76/4b/2e764b1863066c12413ba9b4018d03d7.jpg,https://jp.pinterest.com/pin/4714774604294007/,casual,shirt,blue,denim_shorts,gray,ブルー系チェックの半袖シャツを白Tの上に重ねたカジュアルで爽やかなレイヤード。デニムと黒ベルトの金具がアクセントとなり、ストリート感と清潔感が両立している。,シャツ チェック ワイド ブルー,ジーンズ 無地 ワイド ライトブルー
33,https://i.pinimg.com/736x/ae/dc/57/aedc5706be1eb6516ee4aca139db91d7.jpg,https://jp.pinterest.com/pin/5277724559578575/,office_casual,bolero,blue,jeans,black,グレーのブレザーとストライプシャツを重ねた、落ち着きとボリューム感を両立するモダンなコーデ。黒の厚底ブーツで重心を引き締める。,ブレザー 無地 ワイド グレー,パンツ 無地 タイト グレー
34,https://i.pinimg.com/736x/ea/86/d3/ea86d3e7e5a802baf472d5559de7c572.jpg,https://jp.pinterest.com/pin/clothes-in-2025--3307399721532019/,office_casual,button_up_shirt,blue,pants,black,涼しげなギンガムシャツと黒のワイドパンツの組み合わせで、リラックス感と現代的都市カジュアルを両立。足元の茶色シューズが全体に温かみを加える。,半袖シャツ ギンガムチェック ワイド ブルー,パンツ 無地 ワイド ブラック
35,https://i.pinimg.com/736x/be/0b/cc/be0bcc2ec2dc5bbc8b9d421879d00e8c.jpg,https://jp.pinterest.com/pin/32932641020005691/,casual,shirt,gray,joggers,black,オーバーサイズのチェックシャツを主役に、白インナーで軽さを出すカジュアルリラックス。黒のワイドパンツでゆとりを引き締め、都会的な余裕感を演出するコーデ。,半袖シャツ チェック ワイド ベージュ,パンツ 無地 ワイド ブラック
36,https://i.pinimg.com/736x/aa/5a/37/aa5a37b1b1805da28763d81fd19e2f23.jpg,https://jp.pinterest.com/pin/6755468185787936/,casual,shirt,gray,pants,black,チェック柄シャツをゆるめに着崩し、白インナーを覗かせたリラックス系のカジュアル。グレー系のワイドパンツと白スニーカーで統一感のあるモノトーンに仕上げたコーデ。,シャツ チェック ワイド グレー,パンツ 無地 ワイド グレー
37,https://i.pinimg.com/736x/67/45/ce/6745ce6defac901fcb025f60ebf0b41e.jpg,https://jp.pinterest.com/pin/6966574420602805/,casual,sweater,gray,denim_shorts,black,全体はダークトーンで統一したリラックスカジュアル。ボーダー柄ニットとゆったりデニムの組み合わせに白シャツを覗かせ、ジャケットを手に持つ小物使いで引き締まりと大人っぽさを演出するコーデ。,ニットセーター ボーダー ワイド ダークグレー,デニムパンツ 無地 ワイド ブラック
38,https://i.pinimg.com/736x/87/39/eb/8739eb1a151e32268277bbf631faa79c.jpg,https://jp.pinterest.com/pin/914862421282003/,korean,denim_jacket,black,harem_pants,black,ボリュームあるダウンジャケットと縦ストライプのワイドパンツを軸に、シャツとネックレスでクラシック×モードのバランスを演出。黒を基調に金属アクセがポイントになる装い。,ダウンジャケット 無地 ワイド ブラック,パンツ ストライプ ワイド ブラック
39,https://i.pinimg.com/736x/b0/47/07/b047078a8d68cc7b88848b7ef0fbbc95.jpg,https://jp.pinterest.com/pin/alt-in-2025--1055599908372852/,casual,shirt,orange,denim_shorts,black,全体はゆるさとストリート感のバランスが良く、淡いチェックシャツと黒のショーツの対比が際立つ。アクセと厚底靴で遊び心が加わり、キャップのスポーティさが引き締め役。,半袖シャツ チェック ワイド イエロー,ショートパンツ 無地 ワイド ブラック
40,https://i.pinimg.com/736x/4d/66/15/4d66154f27445e56708b036f9068757a.jpg,https://jp.pinterest.com/pin/34199278419699265/,office_casual,polo_shirt,black,jeans,blue,大人のデイリーカジュアルとして品よくまとまるコーデ。ネイビーのポロを主役にデニムのワイド感と黒小物で引き締め、程よい抜け感と統一感を両立させている。,ポロシャツ 無地 タイト ネイビー,デニムパンツ デニム 無地 ワイド ライトブルー
41,https://i.pinimg.com/736x/65/34/4d/65344d9f28ef7e9ba3dacb4051e03b7e.jpg,https://jp.pinterest.com/pin/6333255724132040/,korean,shirt,gray,pants,gray,白×赤の対比が映えるスポーティ×ストリートの混合コーデ。オーバーサイズのパンツがリラックス感を作り、赤小物が全体を引き締める印象。,ジャージーシャツ プリント ルーズ ホワイト×レッド,パンツ 無地 ワイド ホワイト
42,https://i.pinimg.com/736x/a7/ee/ed/a7eeed8eceaec09a73cc40d8a0d5b726.jpg,https://jp.pinterest.com/pin/clothesfashion-in-2025--1759287348104182/,casual,sweater,black,sweatpants,black,黒のオーバーサイズニットとデニムのパッチワークパンツを軸に、赤のストールで色を差すストリート系リラックスコーデ。バッグとスニーカーで実用性とカジュアル感を両立。,ニットセーター グラフィック ワイド ブラック,デニムパンツ パッチワーク ワイド ブルー系
43,https://i.pinimg.com/736x/75/70/6d/75706d3081c42363c1c058b78739f27d.jpg,https://jp.pinterest.com/pin/outfit-ideas-in-2025--3166662232730203/,casual,shrug,white,jeans,blue,オープンカラーシャツとワイドデニムのリラックス感が魅力。シルバーの小物とサングラスが大人のこなれ感を演出し、カジュアルなのに洗練された印象。,オープンカラーシャツ 無地 ワイド ライトブルー,デニムパンツ 無地 ワイド インディゴブルー
44,https://i.pinimg.com/736x/76/cf/82/76cf829a6935873adea0a7d15f86be24.jpg,https://jp.pinterest.com/pin/2040762328630937/,casual,sweater,blue,jeans,black,ネイビーのパーカーを主役に白シャツを覗かせたカジュアルなストリートコーデ。ダークデニムと黒白スニーカーで落ち着き、ゴールドアクセが華やかさと存在感を添える。,パーカー 無地 ワイド ネイビー,デニムパンツ 無地 ワイド ダークブルー
45,https://i.pinimg.com/736x/e2/d1/69/e2d169b18541adfab73195430d125eac.jpg,https://jp.pinterest.com/pin/4714774604863465/,office_casual,vest,yellow,pants,brown,白シャツにオリーブのニットベストを重ね、ブラウンのワイドパンツでゆとりのあるクラシックな秋冬スタイル。茶系の小物で統一感が出て、大人っぽい落ち着きと程よい抜け感を両立しています。,ニットベスト 無地 ワイド オリーブ,パンツ 無地 ワイド ブラウン
46,https://i.pinimg.com/736x/d9/05/6b/d9056bb3325fd3fa2e78000d57f3cea6.jpg,https://jp.pinterest.com/pin/mens-fashionable-outerwear-for-winter-2025-in-2025--2603712281366553/,casual,sweater,gray,pants,beige,落ち着いたグリーンのオーバーサイズカーディガンと白のワイドパンツで、リラックス感と上品さを両立したカジュアルスタイル。黒靴で引き締まり、全体のバランスが整う。,カーディガン 無地 ワイド グリーン,パンツ 無地 ワイド ホワイト
47,https://i.pinimg.com/736x/62/13/0d/62130d3442fcf6f5d3360e5ebd56aeb2.jpg,https://jp.pinterest.com/pin/7881368094684544/,office_casual,crop_top,white,shorts,black,全体は黒白のモノトーンで統一感があり、オーバーサイズのトップスとワイドパンツの組み合わせがリラックス感とモード感を両立。小物で引き締めるバランスが洗練されている。,シャツ 無地 ワイド ホワイト,パンツ 無地 ワイド ブラック
48,https://i.pinimg.com/736x/ac/c0/70/acc0709e47c0f8d9733d46cf247c7a17.jpg,https://jp.pinterest.com/pin/ropa-in-2025--4714774604595228/,casual,polo_shirt,blue,pants,white,ネイビーのポロシャツと真っ白なワイドパンツの組み合わせで、清潔感とリラックス感を両立したカジュアル上品コーデ。足元はベージュ系の靴で柔らかくまとめた印象。,ポロシャツ 無地 ワイド ネイビー,パンツ 無地 ワイド ホワイト
49,https://i.pinimg.com/736x/fc/2c/13/fc2c136c1275abd77250783cce39ad9b.jpg,https://jp.pinterest.com/pin/18225573487757043/,office_casual,shirt,gray,pants,black,ストライプシャツと黒のワイドパンツの組み合わせが、落ち着きと上品さを演出。赤系ネクタイと眼鏡をアクセントに、リラックス感と端正さのバランスが良い。,シャツ ストライプ ワイド ライトブルー,パンツ 無地 ワイド ブラック
50,https://i.pinimg.com/736x/02/f0/cb/02f0cbd5b3f8eef9773f4ffb3ec14d01.jpg,https://jp.pinterest.com/pin/20477373300336026/,korean,crop_top,blue,denim_shorts,cyan,カジュアルでボリューム感のあるストリート系。黒のタイトTシャツにゆとりのあるデニム、赤リュックとチェック帽の遊び心が全体を引き締める。,Tシャツ ドット タイト チャコールグレー,デニムパンツ 無地 ワイド インディゴブルー
51,https://i.pinimg.com/736x/76/e8/d7/76e8d728446b23422456a3a47ce63567.jpg,https://jp.pinterest.com/pin/mens-fall-outfit--1407443628942270/,casual,jacket,black,cargo_pants,black,黒のジャケットとダーク系のワイドパンツによる落ち着きのモード感を基調に、白Tで軽さを引き、適度な余裕を感じさせる洗練された着こなし。,ジャケット 無地 ワイド ブラック,パンツ 無地 ワイド ダークブラウン
52,https://i.pinimg.com/736x/70/59/c8/7059c8b9e07720ec1d0af574892f2ca2.jpg,https://jp.pinterest.com/pin/5207355815019733/,casual,shirt,black,harem_pants,black,落ち着いたグレーTシャツと黒パンツのシンプルなカジュアル。オーバーサイズのトップスがリラックス感を作り、全体のバランスが整っている。,Tシャツ グラフィック ワイド グレー,パンツ 無地 タイト ブラック
53,https://i.pinimg.com/736x/bb/e3/0e/bbe30e4f42687fa9289dcd0e71a75e4d.jpg,https://jp.pinterest.com/pin/24769866695778893/,office_casual,sweater,gray,denim_shorts,gray,グレー系で統一された清潔感のあるカジュアル寄りのコーデ。ニットセーター×シャツ×タイの組み合わせが知的さを生み、細かなアクセサリーが遊び心を程よく添え、全体を上品にまとめている。,ニットセーター 無地 ワイド グレー,デニムパンツ 無地 タイト ブラック
54,https://i.pinimg.com/736x/19/0b/b2/190bb23a258f7a34aa203df9d5283897.jpg,https://jp.pinterest.com/pin/men-looks-in-2025--1759287348223081/,sporty,crop_top,brown,harem_pants,black,白のプリントTシャツと黒のワイドパンツでモード寄りのストリート感。赤キャップと大ぶりイヤホンが強いアクセントとなり、リラックスと挑戦的さを両立させるコーデ。,ノースリーブTシャツ プリント ワイド ホワイト,パンツ 無地 ワイド ブラック
55,https://i.pinimg.com/736x/3c/3c/5c/3c3c5cbda6cdb0db85519299639c3a08.jpg,https://jp.pinterest.com/pin/1688918606288308/,casual,shirt,black,jeans,gray,全体はシンプルでリラックス感のあるカジュアル。左はグレーのワイドパンツ、右はデニムの細身ラインで対比を作る着こなしでモダンな印象。,Tシャツ 無地 タイト ホワイト/ブラック,パンツ 無地 ワイド グレー
56,https://i.pinimg.com/736x/dd/eb/0a/ddeb0a53ae54be4c8f5247f459e82ac5.jpg,https://jp.pinterest.com/pin/7951736837440138/,office_casual,leather_jacket,orange,hot_pants,black,ブラウンのレザージャケットを主役に、白シャツ＋赤ネクタイで硬派さを演出。黒のワイドパンツとサンダルで抜け感のある大人カジュアル。,レザージャケット 無地 ワイド ブラウン,パンツ 無地 ワイド ブラック
57,https://i.pinimg.com/736x/85/da/33/85da33512cb7bf3c70ab5b668ccf8621.jpg,https://jp.pinterest.com/pin/10133167906207906/,casual,shirt,gray,sweatpants,black,ゆるめのリラックス感を軸にしたモダンカジュアル。縦縞シャツと黒のワイドパンツで縦のラインを強調し、バッグで機能性を添えた大人の余裕あるスタイル。,シャツ 縦ストライプ ワイド ホワイト,パンツ 無地 ワイド ブラック
58,https://i.pinimg.com/736x/ad/6e/2f/ad6e2f33a2fb4c46c88a88fc439d1368.jpg,https://jp.pinterest.com/pin/10414642883049192/,office_casual,shirt,beige,denim_shorts,black,シャツの縦ストライプとデニムのワイドボトムで、抜け感と清潔感を両立させたカジュアル寄りのオフィス風コーデ。,シャツ ストライプ ワイド ホワイト,デニムパンツ 無地 ワイド インディゴ
59,https://i.pinimg.com/736x/ca/c8/9d/cac89d8b6fa92e767c77ebfa094ec25a.jpg,https://jp.pinterest.com/pin/71705819062302459/,casual,t_shirt,white,jeans,black,全体はモード寄りのストリート感。白地に黒ラインのタイトTと、ゆるめのデニムの対比が印象的で、ベルトとチェーンがクールなアクセントになっている。,Tシャツ ブラックライン柄 タイト ホワイト,デニムパンツ パッチワーク風 ワイド ダークグレー
60,https://i.pinimg.com/736x/54/f8/b5/54f8b5b69d3fd52be40bcd07dceb2ff6.jpg,https://jp.pinterest.com/pin/1407443629594589/,casual,zip_up_hoodie,gray,jeans,black,リラックス感のあるストリートカジュアル。オーバーサイズのトップスとワイドデニムの組み合わせがゆとりを際立たせ、黒小物で全体を引き締めた現代的なバランス。,トップス Tシャツ グラフィック オーバーサイズ グレー,デニムパンツ 無地 ワイド インディゴブルー
61,https://i.pinimg.com/736x/8c/dc/e6/8cdce6c200bade9bfe5e4112b730ea26.jpg,https://jp.pinterest.com/pin/422281211824109/,vintage,shirt,black,jeans,white,首元のネックスカーフのみ写るコーディネートで、濃紺に白柄が映える落ち着いた雰囲気。全身の組み合わせは確認できず、トップス・ボトムスは未判定。,スカーフ 柄あり ワイド ネイビー,ボトムス 無地 ワイド 未判定
62,https://i.pinimg.com/736x/7e/92/74/7e92748045d40bc2edefb8070269d15c.jpg,https://jp.pinterest.com/pin/1759287348353928/,korean,cardigan,red,cargo_pants,orange,ボリューム感のあるベージュのワイドパンツに、深みのあるボルドーカーディガンと白シャツを合わせた、リラックス感と端正さを両立するカジュアルモダン。,カーディガン 無地 フリー ボルドー,パンツ 無地 ワイド ベージュ
63,https://i.pinimg.com/736x/dd/f2/89/ddf28982d70240480d8f7d3f218f4575.jpg,https://jp.pinterest.com/pin/4714774604863450/,casual,button_up_shirt,white,jeans,brown,白Tに重ねるクリーム色のオープンカラーシャツと、ボリューム感あるコーデュロイパンツがリラックス感と大人っぽさを両立。黒ベルトと黒×ベージュソールの靴で地になじみつつ、全体に落ち着いたカラーのコントラストを作り出している。,シャツ 無地 ワイド アイボリー,パンツ コーデュロイ 無地 ワイド ブラウン
64,https://i.pinimg.com/736x/5a/05/e6/5a05e6bfc67e84559009ea5456ca19e7.jpg,https://jp.pinterest.com/pin/18084835997989524/,casual,sweater,black,pants,black,黒のトップスとワイドパンツでモード感と上品さを両立させたモノトーンのコーデ。細めのベルトとアクセが視線を上に誘い、シンプルながら大人の洗練を演出している印象。,Tシャツ 無地 タイト ブラック,パンツ 無地 ワイド ブラック
65,https://i.pinimg.com/736x/79/1d/c4/791dc44e18dc9d5092f8965b0d6f6c85.jpg,https://jp.pinterest.com/pin/3518505954659017/,casual,button_up_shirt,gray,harem_pants,brown,オーバーサイズのシャツとゆったりパンツを軸に、オリーブの斜め掛けバッグでカジュアルに引き締めたリラックス系ストリートコーデ。黒系スニーカーで全体をまとめ、機能性と遊び心を両立させた印象。,シャツ 無地 ワイド ダークグレー,パンツ 無地 ワイド カーキ
